config_id,epoch,train_mse,train_mae,train_rmse,train_pearson,valid_mse,valid_mae,valid_rmse,valid_pearson
9,1,0.03574108674098671,0.12842776,0.18941431,0.7835712266236178,0.026335584678842377,0.13308005,0.16606192,0.8517777158854265
9,2,0.011201468381754176,0.082608305,0.10541382,0.930256630301283,0.028244428453035653,0.13103363,0.17186698,0.8607336647173761
9,3,0.007383535623216929,0.06653203,0.085606635,0.9541399727829327,0.032552130481538676,0.13762553,0.18459122,0.8406019964409229
9,4,0.0056533520409886165,0.058341797,0.07519886,0.9645223129234459,0.03089731450503071,0.13699295,0.18001918,0.8314797699741086
9,5,0.004558727960610624,0.052648805,0.06746381,0.9715888919449776,0.03210717734570304,0.14354852,0.18341236,0.798499275054228
9,6,0.0036020765500956553,0.04673883,0.059814267,0.9776540117378821,0.03552032425068319,0.14638443,0.19298479,0.7994577350762719
10,1,0.050181244985977244,0.16250992,0.22441967,0.7156397017333447,0.031530996959190816,0.14458722,0.18094243,0.8040757844967374
10,2,0.016446477770154653,0.10056036,0.12825,0.89750124035692,0.03639096149709076,0.14426897,0.1952706,0.786460053462253
10,3,0.009905082416643417,0.078642264,0.09942147,0.9383877989348138,0.03995575003015498,0.15087797,0.20469682,0.7650297639857842
10,4,0.008240055889663932,0.07095452,0.09077403,0.9484461461832058,0.033323555874327816,0.141353,0.18689592,0.8152635088522597
10,5,0.006622018580280211,0.06411989,0.08140928,0.9587148531279769,0.033996575007525585,0.14679623,0.18884555,0.7804018140547925
10,6,0.005493741793614938,0.05853256,0.07407087,0.9657560982391419,0.03055554519717892,0.13849778,0.1790658,0.816693132308354
10,7,0.0045142463925924945,0.05278818,0.06715325,0.9718931719648016,0.03288677414335931,0.14208987,0.18578824,0.8061860999821505
10,8,0.003972193328907721,0.04961338,0.06288419,0.9753660078760921,0.03490147305031618,0.1469238,0.19049074,0.8208492129413161
10,9,0.003608022868332319,0.047607698,0.06010763,0.9775292546150395,0.03229028172791004,0.14296275,0.18376878,0.8248640467655836
10,10,0.0031197593589598013,0.043685704,0.05578912,0.9805931717539388,0.028611527270792674,0.13604294,0.17314102,0.831680662359177
10,11,0.002709503639662256,0.040928986,0.052119568,0.9831253844859998,0.029826354157800477,0.13936977,0.1767199,0.8334537788806038
10,12,0.00239528105014683,0.03835738,0.048932154,0.9850959440721241,0.03218751559810092,0.14112157,0.18362719,0.8318530648915932
10,13,0.0022996837396772507,0.037376016,0.04802491,0.9856566559791574,0.029511126146341365,0.13877663,0.1758235,0.8396668044468134
10,14,0.002101915849979731,0.035960317,0.045921035,0.9868888210609621,0.026981775416061282,0.13209239,0.16820332,0.8505332172141475
10,15,0.0019308883051426602,0.03480988,0.04401644,0.9879421408511695,0.02939584185757364,0.1359835,0.17567585,0.8408988012067182
10,16,0.001862215803423693,0.03377856,0.043139625,0.9884371341441149,0.028441949766905356,0.13517962,0.17271098,0.8495134799478556
10,17,0.0016934324032271192,0.032180235,0.041212816,0.989450147976993,0.02911792998202145,0.13527931,0.17481275,0.8539764022490486
10,18,0.0015816258433819892,0.030827608,0.0397691,0.9901606270551732,0.029858043475542217,0.13630837,0.17695886,0.8473754928959422
10,19,0.0015110650906635028,0.030554317,0.038946137,0.9905665619559955,0.027853802622606356,0.1333746,0.17094323,0.8488607271045066
11,1,0.06785304228242438,0.19454852,0.26086652,0.6426952914176391,0.047819645648511745,0.16842759,0.22342941,0.6565102987753816
11,2,0.02172370513648966,0.11637016,0.14747745,0.8659542409365278,0.04174399705758939,0.15311679,0.20913222,0.7420099310214787
11,3,0.014492345285524642,0.09489448,0.12056876,0.9103553622055546,0.04084547201637179,0.15438958,0.2066733,0.7418287309044337
11,4,0.011566007050266693,0.085281305,0.107576855,0.9281554398955038,0.03635577733318011,0.14844367,0.19521582,0.7784688310165471
11,5,0.010029999092912635,0.078781255,0.09993264,0.9379449716552068,0.03830806165933609,0.15006225,0.20047764,0.765347112228618
11,6,0.007388803329091015,0.067545876,0.08597353,0.9540239459146512,0.037383438708881535,0.14945368,0.19790617,0.7894757225056
11,7,0.006294028751661912,0.06259322,0.079386204,0.9607841457374247,0.03735776187386364,0.14761645,0.19796684,0.7784204491446165
11,8,0.00571898306113989,0.059479527,0.0757276,0.9643037469331978,0.04176790934676925,0.15224065,0.20887162,0.7847863821197246
11,9,0.005240846475495806,0.05702716,0.07252042,0.9673265072753495,0.034239336188572146,0.14550564,0.18944669,0.8045506212193949
11,10,0.004446004166605366,0.051965926,0.06661288,0.9723865964637827,0.033184924900221326,0.14216559,0.18647376,0.8203710710876679
11,11,0.003734920677672014,0.048405804,0.061168097,0.9767387573694529,0.030501840636134148,0.13776766,0.17884165,0.8358294693931004
11,12,0.0035489168179253985,0.046882525,0.05960539,0.9779204490706469,0.0331163463415578,0.14216231,0.18616037,0.8273244812765572
11,13,0.0031476439852226833,0.044100057,0.056059156,0.9804384614268489,0.03011215856531635,0.13830031,0.17774318,0.8339181442571414
11,14,0.0030287978761447147,0.043055728,0.054998823,0.9811955878253227,0.03068162912192444,0.13673535,0.17915833,0.8450014341720262
11,15,0.002794362050247293,0.041599967,0.05291419,0.9825731443604808,0.03227214226111149,0.14014342,0.184007,0.8272954279264455
11,16,0.002651493438452433,0.0405849,0.05155744,0.9835001095273769,0.031629666414422296,0.13805138,0.1822149,0.8377688621623967
11,17,0.0026007898991437443,0.040192302,0.051077805,0.9838041966029354,0.031054062167337786,0.13787702,0.18043216,0.85337747924847
11,18,0.0040072243099963075,0.04745182,0.06295556,0.9752161905957533,0.024049618203813832,0.12437512,0.15892404,0.856637127528543
11,19,0.0028681936967400144,0.04088393,0.053647134,0.9820414222592686,0.02621027858306964,0.12935053,0.16598278,0.8431817924927852
11,20,0.002383273658922194,0.038038906,0.048788965,0.9852165929825444,0.028663504461292177,0.13390845,0.17345488,0.8447564890239039
11,21,0.0021647273463209255,0.03614953,0.046536755,0.9865374346502668,0.026689368532970548,0.13080664,0.16742711,0.8424885181115817
11,22,0.0020951880946578497,0.0356304,0.04569438,0.9870210499717454,0.026976981772653136,0.13087654,0.16838674,0.8402004503437003
11,23,0.0021001265722827163,0.035680126,0.045862738,0.9869624113309727,0.027813754975795746,0.13532814,0.17079453,0.8318939881490862
