config_id,epoch,train_mse,train_mae,train_rmse,train_pearson,valid_mse,valid_mae,valid_rmse,valid_pearson
0,1,0.03625393691472709,0.14849706,0.19080557,0.7069020087329405,0.012263345711219769,0.088040546,0.11150239,0.913230978547233
0,2,0.02323782743886113,0.121082604,0.15245876,0.8225763887099163,0.01146619082786716,0.08469239,0.10864842,0.9303716105720938
0,3,0.013582659354433417,0.09206433,0.11632108,0.8913749785486984,0.018710151171455018,0.112702206,0.13800651,0.9348140088650669
0,4,0.009912134693004192,0.07741444,0.099488445,0.9197974360026293,0.011531610937359242,0.082930095,0.10865885,0.9399949732007552
0,5,0.007682383364299312,0.06957624,0.08780401,0.9379904822952023,0.00834931918563178,0.07096911,0.09267475,0.9412916482830979
0,6,0.00661351433256641,0.06475635,0.08145115,0.9466233567900133,0.007754197541194467,0.06830588,0.08940417,0.9417056539583323
0,7,0.005414630201994441,0.05909694,0.07383161,0.956407284847066,0.009921678915046729,0.078590535,0.100294985,0.9401855541763895
0,8,0.005062293515074998,0.0553833,0.071275264,0.9593253256490464,0.007893247798515053,0.06895061,0.09007335,0.94089425725305
0,9,0.0041901079809758815,0.051217463,0.06476071,0.9664590000576393,0.009767650125118403,0.076966256,0.100092106,0.9418547278851065
0,10,0.003534130809130147,0.046817906,0.059614792,0.9717847774324221,0.013110383915213438,0.09001394,0.115628764,0.9457054777386313
0,11,0.003795915172668174,0.04831662,0.061740756,0.9697104530882379,0.008872267163286988,0.074356124,0.0956497,0.942007393557883
1,1,0.05423797694966197,0.18662103,0.23341092,0.6157248062494318,0.01157504517155198,0.0848217,0.10886707,0.912099217008633
1,2,0.017202636543661356,0.10395508,0.13091457,0.8597783404217872,0.01644772022532729,0.105491705,0.1298135,0.9355543111881015
1,3,0.013761992496438325,0.09298491,0.11759728,0.8882737815571875,0.018322029079382237,0.11092707,0.13629518,0.9415357498700931
1,4,0.01072950083296746,0.0820267,0.10373154,0.913087719906787,0.013132593881052274,0.09012634,0.11613931,0.9403512736705907
1,5,0.009917198314797133,0.078726724,0.0998087,0.9204040287989694,0.007471389083478313,0.066784486,0.087495,0.9450627587201141
1,6,0.008027285207062959,0.07126658,0.089667425,0.9351599073554043,0.00776787159534601,0.06765519,0.08925719,0.9440085351597419
1,7,0.006907462617964484,0.06629287,0.083400294,0.9443884666883742,0.008444601849008065,0.07280063,0.09325773,0.9450112104541392
1,8,0.0064108519698493184,0.06359492,0.080249526,0.948448725529536,0.010446208708274823,0.07948423,0.10359159,0.9436221662438895
1,9,0.005906696617021225,0.06034956,0.077119954,0.9523234115631988,0.009133715469103593,0.07348983,0.09708347,0.9420957910901742
1,10,0.004600725520867854,0.053253584,0.067994855,0.9632764713063754,0.017083950627308626,0.10869146,0.13116997,0.9478323650184838
2,1,0.07722298124805092,0.2169652,0.27835053,0.523941603186407,0.012720663028840836,0.09029317,0.11414935,0.9164818669032221
2,2,0.021265904316678644,0.1148402,0.1459729,0.8292772042453974,0.010786347932970295,0.08333042,0.10523691,0.9320575543617026
2,3,0.016265991823747755,0.10128795,0.1274906,0.8701427564041494,0.015363760435810456,0.09923648,0.125123,0.9365256787416993
2,4,0.01309705782448873,0.09036056,0.11470958,0.8940260955212047,0.009357861816309966,0.07663701,0.098109394,0.9390092256157443
2,5,0.011350007122382521,0.08370521,0.10646841,0.9093920716325772,0.007373604977216858,0.06497485,0.0871998,0.9448309692837662
2,6,0.01065782438032329,0.08138742,0.10352466,0.9140283754409407,0.008639810069535788,0.07338128,0.0937241,0.9474625895350179
2,7,0.009063661553664133,0.07537139,0.095497206,0.9267534893508191,0.008183312351600481,0.07133457,0.09182715,0.9444106835149887
2,8,0.008641725333873182,0.07422214,0.09309151,0.9305756587584467,0.007355183470421112,0.06502468,0.08707431,0.9447324607431695
2,9,0.007634397015208378,0.069982566,0.0876301,0.9386264291841141,0.008750785178003402,0.07112503,0.0947209,0.9443160796223796
2,10,0.006103775419760495,0.061733715,0.078008644,0.9517245424667093,0.012779686886530656,0.09140737,0.113399275,0.9489679446817724
2,11,0.006953287492506206,0.065923564,0.08344274,0.9446646556656474,0.00811743514182476,0.0692643,0.091409676,0.9472459752248149
2,12,0.007527627365197987,0.06941929,0.08651307,0.9407669412016613,0.009881197528627057,0.07907741,0.10063799,0.9458426174585511
2,13,0.005743044903501868,0.059698656,0.0755904,0.954616116192785,0.007677565866078322,0.06694413,0.08889334,0.9451459933638943
