config_id,epoch,train_mse,train_mae,train_rmse,train_pearson,valid_mse,valid_mae,valid_rmse,valid_pearson
0,1,0.04642753449140811,0.16211534,0.21601939,0.6640058552359025,0.03204308960509176,0.13966979,0.18351643,0.8267522638913093
0,2,0.025189094806966537,0.121991046,0.15714067,0.813792583764047,0.02965806284919381,0.13111296,0.17648958,0.8698709400829857
0,3,0.021619009674074787,0.11436813,0.14764528,0.8349137205278697,0.02755360344114403,0.12472176,0.16965714,0.8925061008115166
0,4,0.018357369943759312,0.10378712,0.13388214,0.8628119435805772,0.020699307206086814,0.11460153,0.14758961,0.8986520590312469
0,5,0.015750368404220425,0.09712483,0.12584172,0.8755323435098301,0.026301790727302432,0.14304106,0.16519512,0.8847256587948885
0,6,0.014942209793291255,0.09452447,0.1216831,0.8856767614201357,0.01884827632845069,0.10987774,0.14068764,0.9022976007138724
0,7,0.012177520833325153,0.084309675,0.11042446,0.9055794126146359,0.02094991928121696,0.12474947,0.14778632,0.900365020595726
0,8,0.012383677184070442,0.08642088,0.1112466,0.9048335753994439,0.02128086658194661,0.12574393,0.1488071,0.9081432089952688
0,9,0.010323318392586182,0.07906231,0.10189696,0.9185141653164551,0.019484818825731054,0.10819495,0.14322369,0.8967646601412035
0,10,0.010201830722793353,0.0800106,0.100849174,0.9208602097141979,0.017887125936492037,0.110401325,0.13664557,0.8993100665573657
0,11,0.009217129011328021,0.07483138,0.09629368,0.9275746276174367,0.01969876642882203,0.11213635,0.14347243,0.906804744391356
0,12,0.0072819436272587995,0.064604476,0.0853525,0.9426407690608807,0.01898207945244697,0.11645005,0.14113784,0.9069806413671426
0,13,0.006946887572149874,0.0638197,0.08360397,0.9455996344921227,0.020954109301480155,0.11590473,0.14842,0.8936593486362397
0,14,0.0058161620856445355,0.05941196,0.07639101,0.9543360372466065,0.02060428963159211,0.11581775,0.14712195,0.9031280011343935
0,15,0.005132090015346573,0.055965606,0.07194518,0.9589452868286853,0.01868259766100285,0.11381194,0.14013997,0.9013464774115538
1,1,0.03580855843143367,0.14301349,0.18955037,0.7863451428593317,0.019544473422380786,0.11572423,0.14277865,0.8972411092652588
1,2,0.019450729402741947,0.10827618,0.13970612,0.8824559895717703,0.02411717929256459,0.11789525,0.1591579,0.8817445092345719
1,3,0.014482908806962867,0.0915691,0.11940563,0.9133572582256259,0.018631471126961213,0.11581813,0.13934906,0.9122854566209019
1,4,0.011823111798362115,0.0840778,0.108127765,0.9286994840495689,0.018195364197405677,0.10790762,0.13793877,0.915962194616441
1,5,0.009315992228678675,0.07427751,0.096428834,0.9432138096845785,0.016161173038805526,0.10428081,0.13017923,0.9146879065273587
1,6,0.006746715633198619,0.06316429,0.08206921,0.9583886099820541,0.016885999638664845,0.10482886,0.13320325,0.9061845134447846
1,7,0.005393359607785094,0.056879893,0.0735507,0.96656027091888,0.018309070301863056,0.11485012,0.138294,0.9117687502589064
1,8,0.004797572106850947,0.054072455,0.06912811,0.9704254009476864,0.01820213960794111,0.11342254,0.13796528,0.9129231701405889
1,9,0.0037321557205256305,0.04792415,0.061204866,0.9768107399614238,0.017014116902525227,0.10652213,0.13350232,0.9125569980225049
1,10,0.0031716026674333845,0.044310875,0.056346953,0.9802665575801653,0.016137889770713326,0.10479474,0.13011092,0.9134533550930524
1,11,0.0025886469205442866,0.04005806,0.050879024,0.9839566960561945,0.016625028937899817,0.10214728,0.1321409,0.9157810810698809
1,12,0.002208483358133405,0.03673583,0.046950106,0.9862901051637026,0.015797658221951377,0.10272,0.12880802,0.9153584775134592
1,13,0.001867329956344471,0.034092102,0.04311361,0.9884636689484508,0.015928263310343027,0.10424539,0.12934794,0.9157894388941772
1,14,0.001483621580808883,0.030550007,0.03855002,0.9907594990719563,0.016818394544922437,0.10523866,0.1330039,0.9106654121607789
1,15,0.0014248293601830519,0.029946657,0.03768682,0.9911734315389968,0.017607933870749548,0.10896299,0.1360493,0.9097763421040845
1,16,0.0014798867940195067,0.03015265,0.038517736,0.9907819824259042,0.017422057668833684,0.107510805,0.13529818,0.90615631146088
1,17,0.001226409992170581,0.027682165,0.035072945,0.9923525672536371,0.019195650859425466,0.116687395,0.14164017,0.9069389557726256
2,1,0.04642754382289508,0.16211534,0.21601944,0.6640057952836593,0.03204309430050974,0.13966982,0.18351644,0.8267520859391659
2,2,0.025189095003274726,0.12199106,0.15714067,0.8137925982215322,0.029658055243392784,0.13111296,0.17648956,0.8698706467750529
2,3,0.02161900246260213,0.11436813,0.14764526,0.8349137525352152,0.02755354403052479,0.1247217,0.16965698,0.8925064369121128
2,4,0.01835731706837667,0.10378704,0.13388205,0.8628121019773304,0.020699257516146947,0.114602014,0.14758945,0.8986507742913705
2,5,0.01574976399641338,0.09712247,0.12583964,0.8755355894521789,0.026296348699058097,0.14301679,0.1651782,0.8847073601038347
