config_id,epoch,train_mse,train_mae,train_rmse,train_pearson,valid_mse,valid_mae,valid_rmse,valid_pearson
0,1,0.03342997196002626,0.14398983,0.18340713,0.7299587423266558,0.018723935121670365,0.11451009,0.1396577,0.9023774029410008
0,2,0.026395497597096598,0.1289094,0.1627606,0.7971941794283214,0.016548565550086398,0.099870116,0.13150418,0.8985816272159234
0,3,0.01864400112946682,0.10746211,0.13680714,0.8569640067358978,0.031362917429457106,0.14466038,0.17970951,0.9101055843972516
0,4,0.012635234913414381,0.08733743,0.112868786,0.89808967032704,0.01918990273649494,0.10763902,0.14135085,0.916021378342357
0,5,0.007622247476212899,0.06913316,0.08710124,0.9381414398324177,0.02086034114472568,0.114439994,0.14641103,0.9110967857475474
0,6,0.007565357215592966,0.06901089,0.08732202,0.9387738179202443,0.018037918761062127,0.109700516,0.13669024,0.9127776887069293
0,7,0.006073262008345302,0.061147287,0.07808917,0.9505560569638176,0.015987744205631316,0.09928317,0.12888402,0.909635241709828
0,8,0.004980801020328905,0.05567634,0.07074728,0.9597735186101962,0.015339717094320804,0.099170476,0.12698814,0.9138322016435814
0,9,0.004480026665773681,0.052628893,0.0659063,0.9650800696153682,0.016678942774888128,0.103662126,0.1324456,0.9023742685849172
0,10,0.004395855135311756,0.051814746,0.066450685,0.9643759226213788,0.018875537731219083,0.106883585,0.14058009,0.9075995751346267
0,11,0.003256607238048067,0.045164347,0.05708262,0.9739272616636322,0.01758686203781205,0.10419261,0.13588186,0.9073698589359209
0,12,0.0036728080823177508,0.04739395,0.060459778,0.9707472759508918,0.017480974046823878,0.10318817,0.13556878,0.9004910373089292
0,13,0.0035632817832497404,0.04753668,0.05991433,0.9712038192080473,0.020162026475494105,0.109404795,0.14496979,0.9031050000249565
1,1,0.030917748011746262,0.1376972,0.17599317,0.807558184366331,0.044751646307607494,0.17486648,0.21046093,0.8846768566897546
1,2,0.01176123835520583,0.084537975,0.10854342,0.925773989054451,0.01776263020777454,0.113212526,0.13519616,0.9028837326505553
1,3,0.007077494149673812,0.06582917,0.084057,0.9555727466892656,0.02048127477367719,0.11587384,0.14538012,0.9091485495595377
1,4,0.00513422242457283,0.055980653,0.071496345,0.9679112603453716,0.01603036338929087,0.10177717,0.12845968,0.9092165185431852
1,5,0.004694185112440332,0.053683545,0.06844114,0.97061965268481,0.015087796452765664,0.097636454,0.12490127,0.9087618542685806
1,6,0.004212519183691884,0.051052693,0.0650201,0.9736345679301898,0.018569011784469087,0.10830536,0.13853632,0.9066696493786851
1,7,0.003499162662469306,0.046625815,0.05923203,0.9780934994276318,0.015458490621919433,0.09899593,0.12646794,0.9174919686458263
1,8,0.002928379152934006,0.042913996,0.054164417,0.9817157468710705,0.017332608190675575,0.10379921,0.13408479,0.9100765595575561
1,9,0.0023511291238048223,0.038172837,0.04856482,0.9852917259697961,0.014888459932990372,0.09786413,0.123728305,0.912915152536894
1,10,0.002458014282729379,0.03871267,0.049136534,0.9849385608591116,0.016204486213003595,0.097417034,0.12983312,0.9011774197483523
1,11,0.002545885141587137,0.03941792,0.05046414,0.9841508901236339,0.01641653338447213,0.10262079,0.13044731,0.9099464046747565
1,12,0.0019734403411817113,0.034816854,0.044460062,0.9876917186302846,0.015892758577441175,0.10114188,0.12792005,0.9057393538186818
1,13,0.0018301738947670597,0.03401572,0.042821016,0.9885753112200426,0.016289544175378978,0.10119193,0.13022786,0.9088841955169347
1,14,0.001642102740885991,0.032096542,0.040576525,0.9897513131484093,0.015073945784630874,0.0991877,0.12496661,0.9141149523647983
